Experiment;Construct;PercentHead;TimePoint
AN;CP106;99,7295;1
AN;CP106;99,7367;1
AN;CP106;99,9873;1
AN;CP106;99,267;1
AN;CP106;99,992;1
AN;CP106;97,0118;1
AN;CP106;97,2107;1
AN;CP106;97,8781;1
AN;CP106;98,1349;1
AN;CP106;98,7807;1
AN;CP106;98,9075;1
AN;CP106;99,1388;1
AN;CP106;99,5701;1
AN;CP106;99,8787;1
AN;CP106;99,8963;1
AN;CP106;99,9875;1
AN;CP106;99,9885;1
AN;CP106;99,9887;1
AN;CP106;99,9889;1
AN;CP106;99,9896;1
AN;CP106;99,9903;1
AN;CP106;99,9926;1
AN;CP106;99,9945;1
AN;CP106;96,098;1
AN;CP106;99,987;1
AN;CP106;99,988;1
AN;CP106;97,7555;1
AN;CP106;98,8101;1
AN;CP106;99,1251;1
AN;CP106;99,4417;1
AN;CP106;99,4753;1
AN;CP106;99,6704;1
AN;CP106;99,7979;1
AN;CP106;99,9878;1
AN;CP106;99,9902;1
AN;CP106;99,9909;1
AN;CP106;99,9919;1
AN;CP106;99,9929;1
AN;CP106;92,9396;1
AN;CP106;96,1452;1
AN;CP106;98,0125;1
AN;CP106;99,2362;1
AN;CP106;99,2903;1
AN;CP106;99,3405;1
AN;CP106;99,3487;1
AN;CP106;99,9104;1
AN;CP106;99,9756;1
AN;CP106;99,9866;1
AN;CP106;99,9882;1
AN;CP106;99,9889;1
AN;CP106;99,9891;1
AN;CP106;99,9897;1
AN;CP106;99,9947;1
AN;CP106;93,142;1
AN;CP106;98,468;1
AN;CP106;99,988;1
AN;CP106;95,0087;1
AN;CP106;96,3687;1
AN;CP106;96,4445;1
AN;CP106;97,7443;1
AN;CP106;98,6487;1
AN;CP106;99,1894;1
AN;CP106;99,6354;1
AN;CP106;99,7016;1
AN;CP106;99,7588;1
AN;CP106;99,8695;1
AN;CP106;99,9844;1
AN;CP106;99,9884;1
AN;CP106;99,9886;1
AN;CP106;99,9909;1
AN;CP106;97,7416;1
AN;CP106;98,5186;1
AN;CP106;99,4977;1
AN;CP106;99,8321;1
AN;CP106;99,9894;1
AN;CP106;99,9896;1
AN;CP106;99,9901;1
AN;CP106;99,9904;1
AN;CP106;99,9907;1
AN;CP106;99,995;1
AN;CP106;91,4129;1
AN;CP106;93,3424;1
AN;CP106;96,0643;1
AN;CP106;96,4436;1
AN;CP106;98,2147;1
AN;CP106;98,6938;1
AN;CP106;98,7468;1
AN;CP106;99,1707;1
AN;CP106;99,3089;1
AN;CP106;99,4658;1
AN;CP106;99,6593;1
AN;CP106;99,7821;1
AN;CP106;99,9907;1
AN;CP106;79,6676;1
AN;CP106;97,1491;1
AN;CP106;97,2532;1
AN;CP106;98,1485;1
AN;CP106;99,9901;1
AN;CP106;99,9912;1
AN;CP106;99,548;1
AN;CP106;100;1
AN;CP106;91,5208;1
AN;CP106;93,3606;1
AN;CP106;94,3355;1
AN;CP106;97,6657;1
AN;CP106;97,7316;1
AN;CP106;98,1141;1
AN;CP106;98,4024;1
AN;CP106;98,4282;1
AN;CP106;98,5423;1
AN;CP106;98,5688;1
AN;CP106;99,5344;1
AN;CP106;99,6307;1
AN;CP106;99,9885;1
AN;CP106;99,9906;1
AN;CP106;97,68;1
AN;CP106;99,636;1
AN;CP106;99,982;1
AN;CP106;99,986;1
AN;CP106;95,0094;1
AN;CP106;95,8008;1
AN;CP106;95,8767;1
AN;CP106;97,0896;1
AN;CP106;97,9355;1
AN;CP106;98,2823;1
AN;CP106;98,5416;1
AN;CP106;99,3355;1
AN;CP106;99,4483;1
AN;CP106;99,8307;1
AN;CP106;99,9885;1
AN;CP106;99,9929;1
AN;CP106;99,9958;1
AN;CP106;97,056;1
AN;CP106;97,782;1
AN;CP106;97,789;1
AN;CP106;99,533;1
AN;CP106;77,2755;1
AN;CP106;90,5553;1
AN;CP106;97,7047;1
AN;CP106;99,1391;1
AN;CP106;99,3499;1
AN;CP106;99,3842;1
AN;CP106;99,4015;1
AN;CP106;99,4101;1
AN;CP106;99,5479;1
AN;CP106;99,6586;1
AN;CP106;99,9946;1
AN;CP106;83,0661;1
AN;CP106;95,3739;1
AN;CP106;95,4403;1
AN;CP106;96,8278;1
AN;CP106;97,4655;1
AN;CP106;97,6501;1
AN;CP106;99,4565;1
AN;CP106;99,5285;1
AN;CP106;99,5655;1
AN;CP106;99,6901;1
AN;CP106;99,8611;1
AN;CP106;99,9858;1
AN;CP106;99,9861;1
AN;CP106;99,9864;1
AN;CP106;99,9888;1
AN;CP106;100;1
AN;CP106;95,8188;1
AN;CP106;96,8862;1
AN;CP106;97,9241;1
AN;CP106;97,9763;1
AN;CP106;98,0138;1
AN;CP106;98,1568;1
AN;CP106;98,4104;1
AN;CP106;99,3505;1
AN;CP106;99,4376;1
AN;CP106;99,4617;1
AN;CP106;99,6857;1
AN;CP106;99,7842;1
AN;CP106;99,9045;1
AN;CP106;99,9847;1
AN;CP106;99,9849;1
AN;CP106;99,9854;1
AN;CP106;99,9913;1
AN;CP106;99,9953;1
AN;CP106;99,991;1
AN;CP106;60,7121;1
AN;CP106;85,0729;1
AN;CP106;94,6191;1
AN;CP106;96,5917;1
AN;CP106;97,1468;1
AN;CP106;98,0304;1
AN;CP106;99,0381;1
AN;CP106;99,4144;1
AN;CP106;99,4814;1
AN;CP106;99,6029;1
AN;CP106;99,9259;1
AN;CP106;99,9891;1
AN;CP106;99,9905;1
AN;CP106;99,9917;1
AN;CP106;99,9937;1
AN;CP106;98,83;1
AN;CP106;99,99;1
AN;CP106;99,987;1
AN;CP106;100;1
AN;CP106;97,6018;1
AN;CP106;97,6774;1
AN;CP106;98,5004;1
AN;CP106;98,6076;1
AN;CP106;98,6494;1
AN;CP106;98,8329;1
AN;CP106;98,8919;1
AN;CP106;99,0736;1
AN;CP106;99,6924;1
AN;CP106;99,8157;1
AN;CP106;99,8387;1
AN;CP106;99,9869;1
AN;CP106;99,9889;1
AN;CP106;99,9922;1
AN;CP106;99,114;1
AN;CP106;99,637;1
AN;CP106;99,987;1
AN;CP106;76,9732;1
AN;CP106;86,8512;1
AN;CP106;95,6968;1
AN;CP106;96,1181;1
AN;CP106;96,9649;1
AN;CP106;98,3036;1
AN;CP106;98,7724;1
AN;CP106;98,8046;1
AN;CP106;99,2264;1
AN;CP106;99,3931;1
AN;CP106;99,9818;1
AN;CP106;99,9862;1
AN;CP106;97,924;1
AN;CP106;99,272;1
AN;CP106;99,647;1
AN;CP106;99,983;1
AN;CP106;100;1
AN;CP106;95,9474;1
AN;CP106;98,5112;1
AN;CP106;98,8773;1
AN;CP106;99,0242;1
AN;CP106;99,1659;1
AN;CP106;99,2023;1
AN;CP106;99,4742;1
AN;CP106;99,9919;1
AN;CP106;99,46;1
AN;CP106;99,772;1
AN;CP106;99,781;1
AN;CP106;100;1
AN;CP106;97,6497;1
AN;CP106;97,8748;1
AN;CP106;98,9122;1
AN;CP106;98,9408;1
AN;CP106;99,8519;1
AN;CP106;99,9862;1
AN;CP106;99,9885;1
AN;CP106;99,9896;1
AN;CP106;99,9897;1
AN;CP106;99,9955;1
AN;CP106;94,998;1
AN;CP106;95,058;1
AN;CP106;97,625;1
AN;CP106;99,636;1
AN;CP106;99,637;1
AN;CP106;99,993;1
AN;CP106;95,6849;1
AN;CP106;95,7783;1
AN;CP106;96,8875;1
AN;CP106;97,3752;1
AN;CP106;97,4821;1
AN;CP106;97,6243;1
AN;CP106;97,6297;1
AN;CP106;97,6343;1
AN;CP106;97,6779;1
AN;CP106;98,9397;1
AN;CP106;99,1159;1
AN;CP106;99,2629;1
AN;CP106;99,2776;1
AN;CP106;99,9889;1
AN;CP106;99,9896;1
AN;CP106;99,9901;1
AN;CP106;99,9913;1
AN;CP106;99,9915;1
AN;CP106;99,9915;1
AN;CP106;99,9918;1
AN;CP106;99,9918;1
AN;CP106;99,9919;1
AN;CP106;99,9919;1
AN;CP106;99,9926;1
AN;CP106;99,9931;1
AN;CP106;99,9948;1
AN;CP106;98,833;1
AN;CP106;99,347;1
AN;CP106;99,988;1
AN;CP106;99,991;1
AN;CP106;82,2372;1
AN;CP106;91,6051;1
AN;CP106;95,9361;1
AN;CP106;99,2424;1
AN;CP106;99,3416;1
AN;CP106;99,3716;1
AN;CP106;99,5894;1
AN;CP106;99,6875;1
AN;CP106;99,8351;1
AN;CP106;99,9816;1
AN;CP106;99,9847;1
AN;CP106;99,9952;1
AN;CP106;98,509;1
AN;CP106;95,7967;1
AN;CP106;96,7231;1
AN;CP106;99,1599;1
AN;CP106;99,4214;1
AN;CP106;99,4559;1
AN;CP106;99,4865;1
AN;CP106;99,7005;1
AN;CP106;99,7622;1
AN;CP106;99,8122;1
AN;CP106;99,9425;1
AN;CP106;99,9896;1
AN;CP106;99,9907;1
AN;CP106;99,9916;1
AN;CP106;99,9925;1
AN;CP106;99,9927;1
AN;CP106;99,9929;1
AN;CP106;99,9933;1
AN;CP106;99,9945;1
AN;CP106;99,89;1
AN;CP106;99,685;1
AN;CP106;97,8332;1
AN;CP106;98,6988;1
AN;CP106;99,3067;1
AN;CP106;99,7389;1
AN;CP106;99,7403;1
AN;CP106;99,9877;1
AN;CP106;99,9895;1
AN;CP106;99,9921;1
AN;CP106;99,9924;1
AN;CP106;93,23;1
AN;CP106;98,438;1
AN;CP106;97,8495;1
AN;CP106;98,6239;1
AN;CP106;98,8466;1
AN;CP106;98,9543;1
AN;CP106;98,9572;1
AN;CP106;99,4501;1
AN;CP106;99,5911;1
AN;CP106;99,6022;1
AN;CP106;99,6453;1
AN;CP106;99,9843;1
AN;CP106;99,9851;1
AN;CP106;98,737;1
AN;CP106;99,989;1
AN;CP106;96,1468;1
AN;CP106;96,7872;1
AN;CP106;97,8693;1
AN;CP106;98,3114;1
AN;CP106;98,9916;1
AN;CP106;99,2898;1
AN;CP106;99,5028;1
AN;CP106;99,6566;1
AN;CP106;98,1931;1
AN;CP106;98,4415;1
AN;CP106;99,6731;1
AN;CP106;99,7875;1
AN;CP106;99,9861;1
AN;CP106;99,536;1
AN;CP106;96,5395;1
AN;CP106;98,2196;1
AN;CP106;98,5042;1
AN;CP106;98,7734;1
AN;CP106;99,4767;1
AN;CP106;99,7538;1
AN;CP106;99,9828;1
AN;CP106;99,9851;1
AN;CP106;99,9872;1
AN;CP106;95,494;1
AN;CP106;96,0883;1
AN;CP106;96,3244;1
AN;CP106;97,6605;1
AN;CP106;98,1593;1
AN;CP106;99,3563;1
AN;CP106;99,8892;1
AN;CP106;99,9873;1
AN;CP106;99,9892;1
AN;CP106;99,9934;1
AN;CP106;99,9951;1
AN;CP106;99,99;1
AN;CP106;99,544;1
AN;CP106;94,3853;1
AN;CP106;94,5346;1
AN;CP106;96,2066;1
AN;CP106;98,1401;1
AN;CP106;98,5691;1
AN;CP106;99,9827;1
AN;CP106;99,9836;1
AN;CP106;99,99;1
AN;CP106;95,7703;1
AN;CP106;97,9779;1
AN;CP106;98,1234;1
AN;CP106;98,4015;1
AN;CP106;99,7964;1
AN;CP106;99,9112;1
AN;CP106;99,9851;1
AN;CP106;99,9905;1
AN;CP106;99,9919;1
AN;CP106;99,9949;1
AN;CP106;83,9738;1
AN;CP106;94,3466;1
AN;CP106;96,6001;1
AN;CP106;97,9912;1
AN;CP106;98,2174;1
AN;CP106;98,3405;1
AN;CP106;98,8258;1
AN;CP106;99,0176;1
AN;CP106;99,3365;1
AN;CP106;99,9856;1
AN;CP106;99,9913;1
AN;CP106;99,9947;1
AN;CP106;95,977;1
AN;CP106;96,6686;1
AN;CP106;96,7336;1
AN;CP106;98,2215;1
AN;CP106;98,2858;1
AN;CP106;98,8037;1
AN;CP106;99,0451;1
AN;CP106;99,1312;1
AN;CP106;99,8469;1
AN;CP106;99,688;1
AN;CP106;99,744;1
AN;CP106;89,5768;1
AN;CP106;96,2603;1
AN;CP106;98,2617;1
AN;CP106;98,9975;1
AN;CP106;99,0775;1
AN;CP106;99,2671;1
AN;CP106;99,9865;1
AN;CP106;99,9888;1
AN;CP106;98,43;1
AN;CP106;93,5027;1
AN;CP106;95,3847;1
AN;CP106;99,4681;1
AN;CP106;99,9912;1
AN;CP106;91,55;1
AN;CP106;97,821;1
AN;CP106;86,3443;1
AN;CP106;95,6777;1
AN;CP106;96,4687;1
AN;CP106;98,3597;1
AN;CP106;99,0054;1
AN;CP106;99,2517;1
AN;CP106;99,4813;1
AN;CP106;99,5846;1
AN;CP106;99,7471;1
AN;CP106;99,8015;1
AN;CP106;96,419;1
AN;CP106;94,3533;1
AN;CP106;98,9834;1
AN;CP106;98,9944;1
AN;CP106;99,4757;1
AN;CP106;99,5514;1
AN;CP106;99,5889;1
AN;CP106;99,6529;1
AN;CP106;99,6751;1
AN;CP106;99,9876;1
AN;CP106;99,9878;1
AN;CP106;99,9879;1
AN;CP106;99,9893;1
AN;CP106;99,9894;1
AN;CP106;99,9895;1
AN;CP106;99,9917;1
AN;CP106;99,543;1
AN;CP106;99,989;1
AN;CP106;96,2401;1
AN;CP106;97,0794;1
AN;CP106;98,4376;1
AN;CP106;98,5666;1
AN;CP106;98,8558;1
AN;CP106;98,8686;1
AN;CP106;99,0175;1
AN;CP106;99,4082;1
AN;CP106;99,5633;1
AN;CP106;99,6491;1
AN;CP106;99,9897;1
AN;CP106;90,7016;1
AN;CP106;96,5696;1
AN;CP106;98,5416;1
AN;CP106;98,5714;1
AN;CP106;98,7819;1
AN;CP106;98,8765;1
AN;CP106;98,9798;1
AN;CP106;99,7188;1
AN;CP106;99,9934;1
AN;CP106;95,8272;1
AN;CP106;95,8877;1
AN;CP106;96,7618;1
AN;CP106;99,4587;1
AN;CP106;99,6102;1
AN;CP106;99,6187;1
AN;CP106;99,9846;1
AN;CP106;98,409;1
AN;CP106;85,8063;1
AN;CP106;95,0444;1
AN;CP106;97,9307;1
AN;CP106;98,7354;1
AN;CP106;99,2166;1
AN;CP106;99,5641;1
AN;CP106;99,7099;1
AN;CP106;85,8488;1
AN;CP106;98,0135;1
AN;CP106;98,6059;1
AN;CP106;98,9707;1
AN;CP106;99,4462;1
AN;CP106;99,6391;1
AN;CP106;99,6799;1
AN;CP106;99,7655;1
AN;CP106;99,9836;1
AN;CP106;99,9853;1
AN;CP106;99,9872;1
AN;CP106;99,9878;1
AN;CP106;99,9912;1
AN;CP106;97,349;1
AN;CP106;99,466;1
AN;CP106;76,5461;1
AN;CP106;92,8742;1
AN;CP106;95,1469;1
AN;CP106;96,5349;1
AN;CP106;97,0471;1
AN;CP106;97,6951;1
AN;CP106;97,9128;1
AN;CP106;98,5249;1
AN;CP106;99,4314;1
AN;CP106;99,6357;1
AN;CP106;99,9773;1
AN;CP106;99,9857;1
AN;CP106;99,9899;1
AN;CP106;99,9911;1
AN;CP106;99,9968;1
AN;CP106;100;1
AN;CP106;98,424;1
AN;CP106;92,0837;1
AN;CP106;92,6848;1
AN;CP106;92,6874;1
AN;CP106;93,4664;1
AN;CP106;95,0678;1
AN;CP106;96,9902;1
AN;CP106;98,6737;1
AN;CP106;98,6756;1
AN;CP106;99,3178;1
AN;CP106;99,7384;1
AN;CP106;99,7962;1
AN;CP106;99,9837;1
AN;CP106;99,9887;1
AN;CP106;99,9891;1
AN;CP106;99,9936;1
AN;CP106;99,9948;1
AN;CP106;97,366;1
AN;CP106;99,989;1
AN;CP106;89,6977;1
AN;CP106;96,1218;1
AN;CP106;96,4764;1
AN;CP106;97,1959;1
AN;CP106;97,4618;1
AN;CP106;97,6938;1
AN;CP106;97,6962;1
AN;CP106;98,0248;1
AN;CP106;99,3597;1
AN;CP106;99,3737;1
AN;CP106;99,3926;1
AN;CP106;99,8385;1
AN;CP106;99,9857;1
AN;CP106;99,9864;1
AN;CP106;99,9896;1
AN;CP106;99,9898;1
AN;CP106;99,9904;1
AN;CP106;99,9905;1
AN;CP106;96,81;1
AN;CP106;94,2752;1
AN;CP106;96,0056;1
AN;CP106;96,3952;1
AN;CP106;96,6119;1
AN;CP106;97,5376;1
AN;CP106;98,4886;1
AN;CP106;98,5031;1
AN;CP106;98,6048;1
AN;CP106;99,9881;1
AN;CP106;99,9897;1
AN;CP106;99,9934;1
AN;CP106;99,9972;1
AN;CP106;77,7628;1
AN;CP106;98,4013;1
AN;CP106;98,4917;1
AN;CP106;99,0706;1
AN;CP106;99,2274;1
AN;CP106;99,2548;1
AN;CP106;99,3385;1
AN;CP106;99,4044;1
AN;CP106;99,4051;1
AN;CP106;99,5629;1
AN;CP106;99,7172;1
AN;CP106;99,7398;1
AN;CP106;99,9895;1
AN;CP106;99,9914;1
AN;CP106;99,9957;1
AN;CP105;100;2
AN;CP105;98,11;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;99,7;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;99,99;2
AN;CP105;99,54;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;96,54;2
AN;CP105;99,99;2
AN;CP105;95,26;2
AN;CP105;97,85;2
AN;CP105;98,44;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;96,74;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;90,6;2
AN;CP105;99,74;2
AN;CP105;99,99;2
AN;CP105;98,45;2
AN;CP105;99,54;2
AN;CP105;100;2
AN;CP105;96,31;2
AN;CP105;98,39;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;88,43;2
AN;CP105;93,34;2
AN;CP105;94,42;2
AN;CP105;95,75;2
AN;CP105;96,18;2
AN;CP105;100;2
AN;CP105;98,39;2
AN;CP105;99,82;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;96,92;2
AN;CP105;99,73;2
AN;CP105;99,99;2
AN;CP105;100,01;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;99,31;2
AN;CP105;99,69;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;96,12;2
AN;CP105;97,26;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;92,35;2
AN;CP105;94,96;2
AN;CP105;96,49;2
AN;CP105;99,63;2
AN;CP105;99,91;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;86,28;2
AN;CP105;91,53;2
AN;CP105;95,37;2
AN;CP105;97,4;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;95,08;2
AN;CP105;100;2
AN;CP105;98,68;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;95,84;2
AN;CP105;96,29;2
AN;CP105;96,42;2
AN;CP105;99,99;2
AN;CP105;94,89;2
AN;CP105;98,66;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;98,04;2
AN;CP105;99,61;2
AN;CP105;99,63;2
AN;CP105;99,68;2
AN;CP105;99,82;2
AN;CP105;99,9;2
AN;CP105;95,47;2
AN;CP105;98,97;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;98,08;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;91,55;2
AN;CP105;98,75;2
AN;CP105;98,75;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;99,84;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;100;2
AN;CP105;100;2
AN;CP105;97,61;2
AN;CP105;99,98;2
AN;CP105;92,91;2
AN;CP105;92,93;2
AN;CP105;93,79;2
AN;CP105;95,04;2
AN;CP105;95,24;2
AN;CP105;97,11;2
AN;CP105;97,2;2
AN;CP105;97,49;2
AN;CP105;97,75;2
AN;CP105;98,76;2
AN;CP105;99,83;2
AN;CP105;99,98;2
AN;CP105;99,99;2
AN;CP105;91,24;2
AN;CP105;93,12;2
AN;CP105;94,27;2
AN;CP105;94,75;2
AN;CP105;94,98;2
AN;CP105;95,39;2
AN;CP105;95,47;2
AN;CP105;96,37;2
AN;CP105;98,03;2
AN;CP105;98,12;2
AN;CP105;98,58;2
AN;CP105;98,86;2
AN;CP105;99,83;2
AN;CP105;99,85;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;93,46;2
AN;CP105;95,32;2
AN;CP105;96,07;2
AN;CP105;96,71;2
AN;CP105;96,93;2
AN;CP105;97,18;2
AN;CP105;97,25;2
AN;CP105;97,64;2
AN;CP105;97,65;2
AN;CP105;97,66;2
AN;CP105;97,66;2
AN;CP105;99,23;2
AN;CP105;99,41;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;93,96;2
AN;CP105;94,96;2
AN;CP105;96,07;2
AN;CP105;96,72;2
AN;CP105;96,78;2
AN;CP105;96,83;2
AN;CP105;97,46;2
AN;CP105;97,5;2
AN;CP105;98,45;2
AN;CP105;98,89;2
AN;CP105;98,9;2
AN;CP105;99,53;2
AN;CP105;99,56;2
AN;CP105;99,95;2
AN;CP105;99,98;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;95,69;2
AN;CP105;97,22;2
AN;CP105;97,56;2
AN;CP105;97,77;2
AN;CP105;97,93;2
AN;CP105;97,94;2
AN;CP105;98,43;2
AN;CP105;98,78;2
AN;CP105;98,82;2
AN;CP105;98,95;2
AN;CP105;99,08;2
AN;CP105;99,18;2
AN;CP105;99,18;2
AN;CP105;99,4;2
AN;CP105;97,08;2
AN;CP105;97,32;2
AN;CP105;97,4;2
AN;CP105;98,63;2
AN;CP105;99,04;2
AN;CP105;99,31;2
AN;CP105;99,98;2
AN;CP105;91,59;2
AN;CP105;94,85;2
AN;CP105;95,4;2
AN;CP105;96,22;2
AN;CP105;97,06;2
AN;CP105;97,19;2
AN;CP105;98;2
AN;CP105;98,1;2
AN;CP105;99,42;2
AN;CP105;99,57;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;96,11;2
AN;CP105;96,4;2
AN;CP105;96,47;2
AN;CP105;97,49;2
AN;CP105;97,78;2
AN;CP105;97,93;2
AN;CP105;99,17;2
AN;CP105;99,98;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;95,94;2
AN;CP105;96,77;2
AN;CP105;96,78;2
AN;CP105;97,65;2
AN;CP105;97,9;2
AN;CP105;97,91;2
AN;CP105;98,02;2
AN;CP105;98,25;2
AN;CP105;98,4;2
AN;CP105;98,58;2
AN;CP105;99,18;2
AN;CP105;99,29;2
AN;CP105;99,98;2
AN;CP105;99,98;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;93,68;2
AN;CP105;94,98;2
AN;CP105;96,47;2
AN;CP105;98,13;2
AN;CP105;98,29;2
AN;CP105;99,01;2
AN;CP105;99,08;2
AN;CP105;99,46;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;92,14;2
AN;CP105;95,09;2
AN;CP105;95,91;2
AN;CP105;97,57;2
AN;CP105;97,81;2
AN;CP105;97,83;2
AN;CP105;99,33;2
AN;CP105;99,7;2
AN;CP105;99,98;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;97,34;2
AN;CP105;98,54;2
AN;CP105;99,23;2
AN;CP105;99,36;2
AN;CP105;99,96;2
AN;CP105;99,96;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;83,82;2
AN;CP105;87,15;2
AN;CP105;95,54;2
AN;CP105;95,77;2
AN;CP105;98,09;2
AN;CP105;99,31;2
AN;CP105;99,32;2
AN;CP105;99,52;2
AN;CP105;99,93;2
AN;CP105;99,93;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;89,43;2
AN;CP105;94;2
AN;CP105;95,88;2
AN;CP105;96,85;2
AN;CP105;98,04;2
AN;CP105;98,3;2
AN;CP105;98,31;2
AN;CP105;99,16;2
AN;CP105;99,85;2
AN;CP105;99,99;2
AN;CP105;99,99;2
AN;CP105;95,56;2
AN;CP105;98,07;2
AN;CP105;98,8;2
AN;CP105;99,47;2
AN;CP105;99,55;2
AN;CP105;99,99;2
AN;CP105;94,09;2
AN;CP105;95,35;2
AN;CP105;97,7;2
AN;CP105;98,18;2
AN;CP105;98,63;2
AN;CP105;98,9;2
AN;CP105;99,84;2
AN;CP105;99,99;2
AN;CP105;88,25;2
AN;CP105;95,2;2
AN;CP105;95,78;2
AN;CP105;96,29;2
AN;CP105;98,47;2
AN;CP105;98,71;2
AN;CP105;99,29;2
AN;CP105;96,11;2
AN;CP105;97,45;2
AN;CP105;98,48;2
AN;CP105;98,49;2
AN;CP105;98,65;2
AN;CP105;99,68;2
AN;CP105;99,98;2
AN;CP105;89,33;2
AN;CP105;93,53;2
AN;CP105;97,25;2
AN;CP105;98,35;2
AN;CP105;98,53;2
AN;CP105;98,61;2
AN;CP105;98,62;2
AN;CP105;98,91;2
AN;CP105;99,58;2
AN;CP105;99,59;2
AN;CP105;99,69;2
AN;CP105;99,99;2
AN;CP105;97,81;2
AN;CP105;97,9;2
AN;CP105;98,72;2
AN;CP105;99,28;2
AN;CP105;99,41;2
AN;CP105;99,83;2
AN;CP105;99,99;2
AN;CP105;95,54;2
AN;CP105;96,59;2
AN;CP105;97,96;2
AN;CP105;99,01;2
AN;CP105;99,34;2
AN;CP105;99,4;2
AN;CP105;95,98;2
AN;CP105;96,92;2
AN;CP105;97;2
AN;CP105;98,33;2
AN;CP105;98,37;2
AN;CP105;98,89;2
AN;CP105;98,66;2
AN;CP105;98,68;2
AN;CP105;98,78;2
AN;CP105;99,62;2
AN;CP105;99,98;2
AN;CP105;97,29;2
AN;CP105;97,69;2
AN;CP105;98,15;2
AN;CP105;98,57;2
AN;CP105;98,65;2
AN;CP105;98,92;2
AN;CP105;96,65;2
AN;CP105;97,48;2
AN;CP105;97,85;2
AN;CP105;98,25;2
AN;CP105;98,49;2
AN;CP105;98,61;2
AN;CP105;98,84;2
AN;CP105;100;2
AN;CP106;100,002;2
AN;CP106;95,8919;2
AN;CP106;99,6807;2
AN;CP106;99,9883;2
AN;CP106;99,9913;2
AN;CP106;99,9973;2
AN;CP106;99,9978;2
AN;CP106;99,998;2
AN;CP106;99,9988;2
AN;CP106;98,05;2
AN;CP106;99,2651;2
AN;CP106;99,4061;2
AN;CP106;99,982;2
AN;CP106;99,9904;2
AN;CP106;99,9924;2
AN;CP106;99,9937;2
AN;CP106;99,9947;2
AN;CP106;99,9966;2
AN;CP106;99,9969;2
AN;CP106;99,997;2
AN;CP106;99,9981;2
AN;CP106;95,1181;2
AN;CP106;99,1538;2
AN;CP106;99,9301;2
AN;CP106;99,9911;2
AN;CP106;99,9936;2
AN;CP106;99,9943;2
AN;CP106;99,9946;2
AN;CP106;99,997;2
AN;CP106;99,9979;2
AN;CP106;100,001;2
AN;CP106;97,968;2
AN;CP106;99,9901;2
AN;CP106;99,9942;2
AN;CP106;99,9963;2
AN;CP106;99,997;2
AN;CP106;99,9972;2
AN;CP106;99,9978;2
AN;CP106;99,9981;2
AN;CP106;99,3208;2
